Company_Name,Month,Revenue,COGS,Operating_Expenses,Depreciation_Amortization,Accounts_Receivable,Accounts_Payable,Change_in_Inventory,Taxes_Paid,CapEx,Asset_Sale_Proceeds,Investments_Bought,Investments_Sold,Debt_Raised,Debt_Repaid,Interest_Received,Interest_Paid,Equity_Issued,Dividends_Paid,Net_Cash_Flow
Supreme Industries,01-08-2021,286922121.9,161508996.2,33886778.35,389668.94,22065333.42,30637368.06,-73456.6,22881586.85,8939363,2519829,1322544,5062744,12983813,5393330,40924.47,1350554,1894033,2018813,78949239.54
Supreme Industries,01-09-2021,219514346.8,150824556,26131407.11,428734.81,,29201706.71,-4044.56,10639595.92,7086017,1557943,2133204,1851061,,64548,29585.79,338265,54933,1341783,24418907.77
Supreme Industries,01-10-2021,507881706.8,298877266.9,84740601.99,1136356.33,68621341.02,62623463.81,136594.54,31065959.48,19948267,1506831,154195,6907305,13651090,11293128,68143.72,2462307,4341753,,95160642.43
Supreme Industries,01-11-2021,345647430.7,213874899.5,46401435.03,994651.61,26978183.78,49359374.75,67380.99,21342774.03,3939560,1090417,207447,3501230,17255351,8888562,81308.49,418451,2278372,3759880,81728313.08
Supreme Industries,01-12-2021,271646618.5,124289649.9,48086600.92,946336.93,18750965.45,21222754.51,-49262.35,24817591.92,4243362,2538663,4608532,846927,7484452,4998746,38825.54,2532678,594097,3325109,76470923.75
Supreme Industries,01-01-2022,379352261.5,222802170.4,74010106.18,1234471.96,51969770.14,49036537.14,-31970.08,20634996.22,18340660,1479549,7414353,5163569,16979021,846360,91293.52,1701670,3178009,,59772114.67
Supreme Industries,01-02-2022,211117690,138814587.4,38874962.71,596016.46,23904994.77,13010501.02,-39711.49,8357034.965,4487895,1540742,3539550,468881,9664350,4527601,3753.45,25233,1300974,1552280,28717632.9
Supreme Industries,01-03-2022,126980784.5,53276087.92,18764393.1,1378190.45,14787509.74,8490572.595,68351.79,13735075.86,2139328,1026595,1619543,481761,312677,214666,5938.35,88755,123239,2170309,39267389.58
Supreme Industries,01-04-2022,237177964.5,128721528.1,37044537.85,399613.97,18704759.94,15615202.23,48447.86,17852974.64,8672210,1543867,531246,518253,11626314,5249527,11601,1127607,385242,837760,58043901.91
Supreme Industries,01-05-2022,271398686.1,185116227.2,40037487.14,1630385.76,,33462944.56,-13999.06,11561242.93,3297033,2347521,485113,170614,7886178,3972309,117264.7,1156202,2153679,3034056,41305895.78
Supreme Industries,01-06-2022,475129055.7,191690213,91921874.7,400658.35,64814502.03,43450222.26,-102576.55,47879242,5277133,3323731,3078368,7530664,1438018,7687723,96433.21,595643,1676893,1300021,147574638
Supreme Industries,01-07-2022,338583930,236136540.2,66815303.68,1535260.85,26969482.28,45792686.27,-97199.05,8908021.531,14949852,443669,3175562,1955670,15197494,10116332,51807.49,1728777,1255593,3605719,26195483.59
Supreme Industries,01-08-2022,155848387.1,101768329.7,16213462.28,1360553.49,22189951.81,12949401.82,-29929.64,9466648.791,7761137,1438698,2406355,884953,4483474,921712,29818.28,422929,80090,2626629,25039579.37
Supreme Industries,01-09-2022,189663206.2,96013709.14,27935455.34,760845.38,11571810.64,22033292.27,17208.73,16428510.44,8466924,39566,82459,1488339,7126713,1558840,59533.12,1770020,65537,1568673,49390766.31
Supreme Industries,01-10-2022,319723857,201949416.9,54747763.02,1185509.88,38800554.38,32438644.84,53548.59,15756669.27,4300237,681870,5388362,5315932,12884649,523757,81426.54,2055336,2151224,2310196,56463859.82
Supreme Industries,01-11-2022,192408777.7,115211741.5,28405057.87,1500237.09,12887797.55,23969950.18,72330.3,12197994.59,9129980,170058,749913,1257307,2193740,2943653,47679.99,1444690,154897,1424893,30335195.76
Supreme Industries,01-12-2022,187087823.1,94579282.46,34059794.19,461114.49,13534412.71,17161422.48,157782.45,14612186.62,7566267,1073305,2169949,3460292,,5176056,14526.43,188409,877077,2309685,31836867.87
Supreme Industries,01-01-2023,128197527.6,54645999.34,22201102.53,1639968.67,9439011.663,7345308.036,-135706.78,12837606.42,5140576,329761,960796,91545,5449110,1217571,16666.57,426248,238420,1394403,38281863.27
Supreme Industries,01-02-2023,420449540.2,200064730.6,43076904.68,1274018.47,35769299.41,29995299.04,70975.95,44326976.22,10738666,3159883,2448674,2829832,20114470,9245111,85478.82,871461,3520270,,145897773.7
Supreme Industries,01-03-2023,124259266.6,58975186.23,21240648.28,1549053.11,10444027.05,13717623.93,15988.1,11010858.03,3403135,65669,201404,110544,6035108,2910798,123203.31,1156347,1038483,515869,35639356.08
Supreme Industries,01-04-2023,160168276.6,85961987.68,27830558.93,931637.76,13667068.55,23220766.74,36481.01,11593932.51,7463593,141983,1182758,775042,1695851,777954,25169.54,1259076,656381,1091979,28748322.53
Supreme Industries,01-05-2023,120484972,59083241.58,19601797.57,418757.7,10185081.05,15793646.62,-75874.66,10449983.21,3926131,39181,439270,91814,,610382,23307.83,240236,664601,231590,26697936.64
Supreme Industries,01-06-2023,120226152.4,49077397.67,17503265.04,1435716.19,14755685,6446611.731,81862.02,13411372.43,5711610,233985,941672,906341,,1162071,90204.33,908503,907011,13880,33543718.29
Supreme Industries,01-07-2023,215591704.3,130667679.8,25770743.2,1059469.29,10992241.32,31832315.94,4229,14788320.32,3528577,1792719,3669616,3710055,2744296,3793374,1533.28,364783,1640815,1113045,45413837.95
Supreme Industries,01-08-2023,158081943.7,90910673.54,29967940.38,1402523.13,22059323.67,13806238.63,-86832.9,9300832.453,5224113,770458,3061844,1724499,3064289,499030,3778.32,1288197,763616,1499952,25175786.36
Supreme Industries,01-09-2023,313393610.7,140892260.5,60207425.45,1260029.47,32023294.52,,-95817.28,28073481.19,3576755,131345,5598751,993940,4219045,1497497,56922.12,205096,2924208,4382548,80389267.57
Supreme Industries,01-10-2023,458975004.7,243473098.1,91669297.92,340913,63611128.66,62524171.64,-22011.11,30958152.17,20965699,2291934,7411192,7203675,6133658,11373373,32789.4,3390466,1027432,4929633,80126832.51
Supreme Industries,01-11-2023,331709619.5,192904524.5,54182627.21,1121248.47,41042736.44,39601045.89,41535.71,21155616.95,13730199,792906,1491705,1636056,7101674,4614656,55329.77,2787078,515422,,57775582.85
Supreme Industries,01-12-2023,145369490.4,93451553.85,20293809.92,1063983.16,16655218.79,16613328.03,-4484.93,7906031.665,6951354,471527,1331126,2147288,3008033,1355876,83203.34,11005,145271,911352,21062463
Triveni Turbine,01-01-2021,201150466.7,109474334.5,38490206.54,322643.25,11011980.3,10189555.96,-105696.43,13296481.42,6224864,421138,1220187,2698616,8876816,703063,1624.61,825077,240182,1264474,44440963.27
Triveni Turbine,01-02-2021,502832769.1,211001008.7,72693218.86,332100.52,28535762.24,49219461.01,-28719.66,54784635.37,7402231,4957183,5618681,6970474,2799455,7467191,26651.18,2718040,1844019,9922204,166060106.1
Triveni Turbine,01-03-2021,391824966.5,174565424.7,69343067.65,543527.73,48357219.46,30865456.82,-43130.8,36979118.55,12347337,3172465,4195304,571308,,1844594,19356.83,3237401,3813120,4335037,92534575.64
Triveni Turbine,01-04-2021,417287476.4,246423632.9,44679279.96,554696.67,,48983799.74,-33738.78,31546140.89,15950966,1378463,3683485,6431499,,11627602,29949.07,2884139,453784,4497376,64258600.66
Triveni Turbine,01-05-2021,426886467.9,253425115.2,61734523.09,602943.54,23677888.44,62781087.81,30513.02,27931707.4,8651759,3636671,5442479,937745,4855535,2242720,43992.95,2232726,66740,3927878,79130835.21
Triveni Turbine,01-06-2021,339317855.9,169433048.5,37380039.72,519297.96,50382404.95,44416376.72,29868.32,33126191.94,7448890,887150,6240965,6091300,13047168,8482124,25195.13,3344025,2908111,3346288,105714338.8
Triveni Turbine,01-07-2021,453994133.7,201573834.4,84657146.56,492708.51,37322870.64,46144542.46,-16610.98,41940788.18,19834253,1326226,8574080,7305874,,9823807,1013.01,3808830,1854748,2475922,91792320.54
Triveni Turbine,01-08-2021,370928757.4,168392904.5,73171721.73,267534.24,35082422.66,52464894.57,2143.66,32341032.79,7131409,956737,3190288,423547,,10941935,33986.9,1159643,1735792,6357117,71358782.37
Triveni Turbine,01-09-2021,278448085.9,168628216.1,45820940.38,583137.28,30614259.93,19016484.03,48404.39,15999732.35,13300320,738028,634520,3576712,7841560,2438737,1205.46,94662,345837,5051191,46220657.05
Triveni Turbine,01-10-2021,391476814.8,161637860.9,54192710.11,428994.25,34842296.31,58323520.49,20661.76,43911560.95,18238285,1541438,5091806,6105479,4385910,3992644,38469.06,1296828,2527550,668988,120437418.9
Triveni Turbine,01-11-2021,342829887.9,199955908.2,52524445.33,293587.56,38687198.78,47376973.39,39176.49,22587383.6,13401820,1856339,337711,1948745,11100497,8520186,36046.37,1157292,2352910,5382115,68928200.81
Triveni Turbine,01-12-2021,268260736.3,169595179.9,49531286.64,487257.4,27656159.26,18052635.3,-5708.98,12283567.44,10603723,2599464,1880551,2070041,6001781,2747208,1986.94,1214046,2047077,39917,35037714.33
Triveni Turbine,01-01-2022,360660259.7,150514146.3,52064618.29,536982.68,,45747753.81,67038,39520373.79,14965815,1845344,2433162,3406115,5206156,7069893,26048.88,558500,1161049,6564204,111619759.4
Triveni Turbine,01-02-2022,247658138.6,110224064.6,31299914.6,588153,20921310.39,18818340.45,33926.77,26533539.84,5642312,1912030,4511979,264031,7614932,5692087,31965.68,1230812,66863,1725932,79237321.53
Triveni Turbine,01-03-2022,509821745.7,325924533.3,99057611.63,647157.81,56340581.01,34719204.58,-5335.16,21209900.2,25033135,946675,9805442,46818,2121070,11178639,11933.72,1422764,4487525,2732055,31905686.6
Triveni Turbine,01-04-2022,463522298.4,322504205.5,69319623.82,436117.43,28296853.98,46296731.48,-947.62,17924617.27,21097789,4218381,3532481,3064041,14181563,6358292,42330.92,3796509,1951696,,50607566.8
Triveni Turbine,01-05-2022,360802610.3,201714060.9,49870317.58,372769.48,52905355.39,46641460.25,-11710.44,27304557.97,6763521,85021,1833549,4273993,9143737,7802294,31624.62,989347,3084622,960925,86819354.9
Triveni Turbine,01-06-2022,267077854.4,147299394.1,50871779.38,510101.52,,,-45165.42,17226670.24,13094529,1467773,526353,5219449,6385133,1406077,40683.95,1066862,370403,4969042,51131483.71
Triveni Turbine,01-07-2022,240378119,130294207.2,39564292.72,299916.35,18186918.19,34705009.05,66936.01,17629904.76,7419000,681639,4230531,209973,5151470,2656097,29359,1266224,1739631,,47283265.29
Triveni Turbine,01-08-2022,265512383.5,148859271.7,37552075.83,438255.83,23135168.18,13392947.14,-159036.81,19775259,5754883,1512049,601606,4735669,2526209,2185671,44909.27,2112312,2592212,2879605,61743215
Triveni Turbine,01-09-2022,119001692.6,59273484.05,21910387.65,296125.23,7734141.486,,22684.57,9454455.23,4700656,1188978,2248316,766146,4741725,2815614,37630.2,1130633,390439,793538,28111242.69
Triveni Turbine,01-10-2022,363795952.9,170763608.2,42572558.28,701956.71,48395972.85,48795844.08,-39851.39,37614946.61,17534642,1805000,1822459,5473616,,8671109,32837.63,1706765,2456304,3619289,89225495.82
Triveni Turbine,01-11-2022,367347204.1,251548728.4,51031139.3,450458.31,18489425.61,19092710.75,46825.39,16191834.09,13785762,1031321,653992,4146540,6676585,5844546,35629.66,50973,2400540,328275,45990194.28
Triveni Turbine,01-12-2022,113260179.3,74926053.8,18988989.14,261519.18,13717623.95,9548244.075,-15545.26,4836284.096,3863697,544277,1172791,990327,3326647,2870244,35252.33,247706,522329,2046067,14333615.29
Triveni Turbine,01-01-2023,247791581.8,149261746.9,34992541.36,273663.58,35136339.09,18083691.31,12233.33,15884323.39,2958024,1395404,1976754,626581,1355485,4617887,39289.56,1224818,464150,2894116,46095662.17
Triveni Turbine,01-02-2023,313690038.8,169902961.4,40401067.65,694918.63,23632301.1,38682836.73,-6455.11,25846502.44,12755072,1915756,2320873,3965119,12411123,3251169,23373.58,517029,1012294,4878170,80755560.33
Triveni Turbine,01-03-2023,385241511.1,216166542.6,69483214.43,523903.75,53067146.69,47108240.89,-87425.37,24897938.52,16658339,1705852,4570003,2703406,5922806,10187721,47516.21,133426,1410105,4575275,63797537.57
Triveni Turbine,01-04-2023,441398862.8,249749597.5,76671441.29,779380.96,,50155488.35,32223.23,28744455.99,5984552,1807839,1694256,3942006,1355187,8869313,3976.67,1265379,1786118,,85659591.97
Triveni Turbine,01-05-2023,158110989.5,84662003.92,29914128.18,671266.79,20503631.36,9613021.966,2354.97,10883714.35,3144217,385413,1839276,1293080,3805136,3899898,47111.29,1179894,1535415,1095999,33151279.04
Triveni Turbine,01-06-2023,379815390.3,173101003.5,38567199.87,488303.99,34471182.88,56725827.44,23625.05,42036796.74,12077994,3441583,4717188,2580596,,4678855,40715.57,645674,2261980,4617907,107656931.2
Triveni Turbine,01-07-2023,102107664.5,56783668.75,17708604.34,695398.59,13504016.75,11740826.69,82142.37,6903847.841,2215049,659574,166988,1299223,3017542,1912722,8125.11,154746,589658,2034097,23305845.52
Triveni Turbine,01-08-2023,311757451.1,190572017.4,52683921.47,424570.17,31655726.79,44471437.72,-37598.74,17125378.05,3188057,1302995,3489575,30225,2547758,2076672,41112.84,536736,390438,,48579480.16
Triveni Turbine,01-09-2023,403272419.3,234491135.9,68935927.04,208789.33,49555191.78,50310605.61,-5285.41,24961339.11,6488787,1650320,2453181,5758116,5787661,3931626,18453.97,1485043,1011122,2422582,79138146.32
Triveni Turbine,01-10-2023,381137961.2,241022812.7,64466978.47,325242.71,46688693.29,20157647.38,-14403.31,18912042.49,4154893,2503115,2179703,2765556,18727042,2993368,25623.66,2171409,79078,6924073,74397244.46
Triveni Turbine,01-11-2023,401601286,211896884.2,44093723.54,328444.53,55655921.47,,82740.53,36402669.56,12915668,2619281,997058,353376,,5740605,49187.42,1237393,405766,6193350,85502357.68
Triveni Turbine,01-12-2023,187712891.3,117788037.5,36925291.43,522911.72,,14436114.12,-87203.74,8249890.591,3506762,1565431,853339,3655690,8298930,4653895,34353.12,1513619,1158788,1406845,33909621.77
TVS Motor,01-01-2021,249148319.2,161053932.9,41483035.03,1879670.37,,32531483.85,346104.73,11652837.82,3526851,994548,65443,1060348,10160181,585084,122317.69,2108210,344991,2710251,43581296.46
TVS Motor,01-02-2021,248447444.4,161404066.6,44340698.1,1595952.14,19980034.9,25390092.04,81823.53,10675669.92,9993132,826654,2605002,1879635,9926878,4397711,269802.54,267558,1598090,2652121,32062042.77
TVS Motor,01-03-2021,123466749.4,70475457.3,14817540.42,1233814.26,13750415.79,8741364.795,-294275.98,9543437.913,4933917,722827,97855,1465202,3234535,3030548,101673.33,1072409,968245,1276034,29021105.74
TVS Motor,01-04-2021,247116933.7,150493529,33881781.51,1143873.97,34747053.08,34891463.87,-32300.33,15685405.82,4592829,2205236,3265653,1686713,9544254,2023564,27231.47,1986558,638177,3646646,52633938.45
TVS Motor,01-05-2021,288114615.2,163821140.9,49108357.39,3240270.76,,29115539.35,-83142.47,18796279.22,9171245,507230,5251549,4552314,1082405,1278927,90797.84,949479,2665296,,48107992.66
TVS Motor,01-06-2021,264391473.1,155550795.4,49913774.07,1557053.73,23903044.98,25850695.25,24661.48,14731725.91,7359340,53300,3557640,3357856,4046599,330533,118085.41,1555373,1764767,3115392,40735952.72
TVS Motor,01-07-2021,397637806.9,209906362.7,63812559.15,1800523.27,40449514.74,57857663.79,-108697.97,30979721.26,19550260,3368871,6418249,6344737,4174675,8399818,7684.04,3728727,3895904,127483,80858937.79
TVS Motor,01-08-2021,319506286.5,192759422.2,42057424.78,1160376.98,,41491011.22,-140112.82,21172359.89,15620782,1193721,4714088,4989138,11935501,1144771,181730.5,679482,1712910,5053642,61300569.66
TVS Motor,01-09-2021,417063796.9,261433113.7,46395228.57,2190865.43,23413698.41,25225214.38,-82940.78,27308863.66,7253960,1676245,731364,6403411,8397231,1867893,15359.94,2430908,166787,1546265,90418153.97
TVS Motor,01-10-2021,367349175.4,215625039,52491690.78,976404.92,33026095.49,51924981.09,-57826.38,24808111.4,15299190,1223858,6381386,1532160,3179176,2367369,168696.5,2964994,1520647,6674767,58678952.21
TVS Motor,01-11-2021,413428949.5,201935698.6,52131613.65,751398.36,42222653.25,39937774.25,198475.92,39840409.31,11760997,1453980,6811164,1666707,3572192,11509259,192201.87,2934284,1336299,1601899,107641945.9
TVS Motor,01-12-2021,261067360.5,153670891.8,29849830.29,1510905.75,35850040.19,15620739.47,-67976.26,19386659.6,10129991,234001,1097964,4011645,6604723,1535561,230565.2,1176148,814757,1374245,57782392.81
TVS Motor,01-01-2022,496972172.8,325300896.4,61894324.82,2043700.5,63497614.36,57085316.24,-4023.52,27444237.88,18875166,3334299,497498,8701054,21487892,13044715,115263.67,1563674,4415470,,96483294.65
TVS Motor,01-02-2022,248823381,125288126.1,39596701.07,1257513.67,,34266861.52,-81557.74,20984638.47,10996851,2068699,4405938,4428194,12291297,248166,244343.23,795124,1908491,4895762,66339316.4
TVS Motor,01-03-2022,220596722.3,115583648.2,24981677.38,2007748.95,30173012.21,23152477.09,-81391.3,20007849.18,7879234,1077364,2326475,163581,2307678,3582618,146944.05,1898178,345003,1486148,53366461.54
TVS Motor,01-04-2022,321330225.5,136633347,62515860.11,4046123.07,29688845.19,26197070.17,7403.38,30545254.6,11549466,2338483,3409541,2793620,4378105,898348,226305.9,319620,2492674,1869075,86186964.81
TVS Motor,01-05-2022,453897308.5,251385362.1,67452309.02,1484037.84,64849406.13,33751943.84,113616.25,33764909.33,18347840,3555899,2997434,8453867,20850256,430633,75014.42,1050262,2679208,6703688,112809476
TVS Motor,01-06-2022,141807697.7,66158195.55,20171670.74,3122993.94,17796883.84,19462375.33,54991.56,13869457.86,2731422,1101721,1974701,161923,2180024,2400013,105400.62,14722,622309,2461569,40345918.57
TVS Motor,01-07-2022,261462966,142912441.2,46844838.08,2553609.26,35878530.45,29648515.73,-4096.57,17926421.68,5274757,763071,3595620,1136697,,4158489,5349.37,705652,153841,,42098356.03
TVS Motor,01-08-2022,411932715.8,282877277.4,81258028.46,1179137.75,47256284.59,54663855.49,-52484.99,11949352.48,13834036,971659,5357547,2890908,19949214,4503661,123455.41,2926342,3056116,4759392,40468255.43
TVS Motor,01-09-2022,187296236.5,84792665.88,18925541.72,1096508.01,17413063.57,11044219.44,-117335.44,20894507.22,5734856,806032,2615755,1009597,4051646,268422,10305.28,1163804,86252,,60200185.66
TVS Motor,01-10-2022,414026584,215256299.3,81597145.43,882824.99,53069659.69,25796568.95,104904.18,29293284.82,18252481,2803769,5893308,858796,3717708,5847087,195870.64,554073,239114,5301815,71114338.46
TVS Motor,01-11-2022,91736062.81,47355188.45,12952560.61,2546371.53,12429162.31,6241462.163,212121.17,7857078.436,2814401,18087,1108033,1043791,859236,884553,65367.69,262049,232623,1786127,21569915.31
